"id","type_id","item_id","text","referencedTopic_id"
596,2,13160,"volumes 1945-51, and 1954-57, for reciprocal payments and services with city",
597,2,13167,volumes 1923-36 for patents on machines invented by,
598,2,13193,"1945-48 through 1951-54",
599,1,37863,"Director of Blue Cross-Blue Shield Executive Program, RP volumes 1951-60",
600,1,37876,"SEE ALSO:  ard of Trustees through 11/15/97, December 1994, 142",
601,2,13222,"1932-39",
602,3,37914,,13216
603,3,38019,,42933
604,1,38021,"K. F. Lagler, Chairman, 1948-51, 861",
605,2,13265,"1914-20",
606,1,38261,"gift for Robben W. Fleming fund, RP volumes 1966-72",
607,1,38261,"for Martin Luther King, Jr. funds, RP volumes 1969-75",
608,1,38322,"Teaching Fellow, RP volumes 1939-48",
609,1,38352,casket found on site of new Dental Building giving date of death of 9/19/1852,
610,2,13426,volumes 1954-72 for executive committee,
611,3,38471,,13404
612,1,38595,"Michigan Memorial--Phoenix Project Executive Comm., RP 1966-75, and 1918-84",
613,1,38775,"Summer Session Executive Committee, RP volumes 1951-63",
614,1,38799,"site, assignment, etc. for new, approved, 1966-69, 1171",
615,4,38810,,1540
616,1,38845,"Date of death, December 7, 1982",
617,1,38943,"Smith Hinchman and Grylls, architectural contract for bldg., 1951-54, 1293",
618,2,13642,"1837-64 through 1876-81 and 1886-91",
619,1,39008,"mmittee, February 1995, 237",
620,3,39032,,13569
621,2,13661,"1936-39 through 1954-57, and 1966-69",
622,1,39065,"died March 15, 1970",
623,2,13665,"1920-26",
624,1,39081,"died February 24, 1971",
625,1,39146,"K. P. Davis: Chairman RP volumes 1948-51, and 1954-66",
626,1,39224,"off-campus duty, RP volumes 1954-66",
627,2,13730,"1917-29 and 1936-39",
628,1,39369,"Research Assistant, RP 1942-60",
629,3,39406,,29714
630,1,39581,i Date of death 8/19/81,
631,2,13868,"1945-63",
632,2,13868,volumes 1948-66 for gift to establish and for ophthalmol research fund,
633,2,13868,volumes 1951-54 and 1960-69 for gifts for university hospital,
634,1,39645,i Cntr. for Res. in Dis. of the Heart and Circ. Bd of Sci. Dirs. RP 1963-69,
635,1,39649,"Dir. of Center for Res. in Dis. of Heart and Circ. and Rel. Dis., RP 1960-63",
636,2,13884,volumes 1939-63,
637,2,13908,"1939-42 and 1945-69",
638,2,13944,"1917-20, 1923-29",
639,1,39962,"Research on Economic Development Executive Committee, RP volumes 1960-69",
640,2,13995,"1951-57, and 1963-69",
641,3,39995,,13999
642,4,40004,,13998
643,1,40044,SEE ALSO:  Romance Languages Department,
644,2,14020,"1954-57 through 1969-72",
645,1,40099,"died June 26, 1973",
646,1,40115,"Program Dir. of Res. Center for Group Dynamics, RP 1945-51, and 1954-57",
647,1,40156,"SEE ALSO:  Fresh Air Camp, University, Specific",
648,1,40167,"compulsory physical training for, RP 1896-01, 1920-23, 1926-29, 1932-36",
649,1,40198,"Extramural Lecturer, RP 1926-42",
650,2,14078,"1942-45",
651,1,40431,"died December, 1967",
652,2,14152,"volumes 1939-45, 1948-51",
653,1,40464,"television, stagecraft, and elevator in, 1957-60, 25",
654,2,14162,"1837-85",
655,3,40583,,13998
656,2,14202,"1876-85",
657,4,40614,,14211
658,2,14271,"1939-45",
659,2,14320,"1923-26, 1936-42, 1945-54, and 1957-60",
660,1,40860,"died October 23, 1969",
661,2,14373,"1929-32, 1936-45",
662,1,41004,SEE:  Gaige Research Fund Frederick M.,
663,3,41008,,14371
664,1,41047,"died May 15, 1964",
665,2,14391,"1948-57",
666,1,41181,SEE:  Williamston Wildlife Management Project fund,
667,1,41235,"died October 10, 1982",
668,4,41312,,6123
669,2,14532,"1948-54",
670,2,14598,"1939-45",
671,4,41611,,14615
672,1,41611,"Died November 4, 1982",
673,2,14616,"volumes 1942-54, 1957-60",
674,2,14618,"1942-45, 1948-51",
675,4,41875,,14713
676,3,41934,,14713
677,3,41959,,37621
678,1,41959,name continued to f1932,
679,4,42009,,14791
680,4,42009,,14792
681,4,42084,,14804
682,4,42084,,14805
683,4,42084,,14806
684,4,42084,,14807
685,4,42084,,14808
686,1,42126,"Demonstrator of Surgery, RP volumes 1906-17",
687,3,42185,,43735
688,1,42188,"SEE ALSO:  George Foundation, Edwin S.",
689,2,14905,volumes 1936-51,
690,1,42537,"Instructor in Psychology, RP volumes 1951-60",
691,2,14995,volumes 1837 to present for listings of,
692,4,42636,,35352
693,4,42636,,10511
694,1,42951,"gift of library from to be known as the, Ethnobotanical Library, 1936-39, 609",
695,1,43118,"died August 16, 1968",
696,3,43185,,10511
697,2,15189,"1910-14",
698,1,43255,"Willis C. Patterson, September, 1969-, (no R.P. ref.)",
699,2,15224,"1891-1939",
700,3,43409,,15195
701,2,15257,"1914-17, 1923-29, 1932-36",
702,2,15258,"1954-57",
703,3,43474,,15275
704,2,15277,"volumes 1960-66 for travel vouchers, reports by, committee appointments, etc",
705,2,15327,volumes 1948-57,
706,2,15343,"1942-45",
707,1,43806,"Lecturer, RP volumes 1932-45",
708,2,15412,volumes 1951-60,
709,4,43861,,15408
710,1,43861,SEE ALSO:  Gomberg Distinguished University Professorship of Chemistry,
711,2,15413,"1910-23, 1929-36",
712,2,15432,"1945-48",
713,3,43920,,15410
714,1,44156,named after Judge Dexter''s mother whose maiden name was Gordon,
715,4,44158,,26097
716,2,15565,"1945-60",
717,2,15570,"1929-57",
718,1,44278,"died December 8, 1966",
719,1,44590,SEE:  under name of Building,
720,2,15695,volumes 1870-91 for number of,
721,2,15704,"1954-63",
722,2,15730,"1936-57, 1963-66",
723,2,15739,"1914-20, 1926-32, 1936-45",
724,3,44766,,14053
725,1,45000,SEE:  British Isles Scholarship in Dentistry,
726,3,45012,,15854
727,2,15858,volumes 1945-60 for council members,
728,1,45030,"SEE ALSO:  ard, July 1994, 9",
729,1,45266,"Research Associate, 1954-57",
730,2,15947,"1939-42",
731,2,15954,"1936-39, 1939-42, 1942-45",
732,4,45311,,25786
733,1,45340,"died June 24, 1973",
734,2,15975,"1936-48, 1951-54",
735,1,45352,"Lecturer in Engineering Mechanics, R.P. volumes, 1954-66",
736,1,45494,"died November 26, 1964",
737,1,45520,SEE ALSO:  1932-42,
738,2,16065,"1942-45, 1948-54, 1957-60",
739,2,16072,"1945-48 through 1960-63",
740,2,16100,"1936-48, 1954-57",
741,2,16136,"1917-20, 1923-36, 1939-48",
742,1,46084,"SEE:  Gudakunst Memorial Lectureship Fund, Don W.",
743,1,46284,"mmittee through 6/30/98, May 1995, 317",
744,2,16355,"1936-45, 1948-54",
745,1,46311,"died January 13, 1969",
746,2,16364,"1936-45",
747,2,16365,"1910-17",
748,1,46341,"deceased September 10, 1915 (no R.P. ref.)",
749,2,16399,volue 1891-96 for construction of waterman,
750,3,46433,,41983
751,2,16399,volume 1891-96 for use of,
752,2,16399,volumes 1891-96 for construction of barbour,
753,1,46438,SEE:  see Barbour Gymnasium,
754,1,46590,"died September 30, 1969",
755,2,16455,"1942-45, 1948-51",
756,1,46703,"Lecturer, 1972-75",
757,2,16550,"1929-45",
758,2,16597,"1910-17",
759,2,16628,"1936-48",
760,2,16635,"1936-57, 1960-63",
761,4,47160,,41983
762,2,16675,"1942-45",
763,2,16745,"1942-48, 1951-54, 1957-60",
764,2,16778,"1910-32, for committee appointments on board, reports by etc",
765,1,47530,no mention after volume 1926-29,
766,1,47586,"died December 6, 1965",
767,3,47594,,16823
768,2,16859,"1942-45, 1951-54",
769,1,47683,"Died August 30, 1980",
770,1,47959,"SEE:  Harley, Ellington, Cowin and Stirton, Incorporated",
771,3,48010,,16990
772,2,17015,"1870-85",
773,4,48077,,17016
774,2,17169,"1939-51",
775,3,48600,,17016
776,2,17254,"volumes 1948-66, for membership on various boards etc",
777,2,17283,"volumes 1951-60, and 1963-66",
778,2,17303,"1837-70, 1881-85",
779,2,17336,"1945-66",
780,2,17339,"volumes 1926-32, 1936-45",
781,1,48933,"died November 23, 1965",
782,2,17345,"1957-69",
783,2,17354,"volumes, 1929-39, 1942-45",
784,1,49004,"Dir. Bank Training Program, RP volumes 1951-60",
785,1,49011,"Flint College Exec. Committee, RP volumes 1954-63",
786,2,17371,"1948-51",
787,1,49103,"died January 20, 1965",
788,2,17391,"1926-1945",
789,4,49105,,17387
790,4,49105,,17388
791,1,49105,"on University Musical Society Board of Directors, from Dec., 1948 to Jan., 1965",
792,2,17430,"1960-69",
793,3,49333,,17439
794,2,17485,volumes 1960-75 for board of scientific directors,
795,1,49460,"continued, RP volumes 1945-57",
796,1,49462,"renewed, RP volumes 1945-57",
797,1,49494,"plans for new Power House, RP volumes 1906-14",
798,1,49494,"Power House site, 1910-14, 8, 307, 331, 355, 399, 435, 482, 523, 547, 697, 722",
799,2,17508,"1936-39, 1050-51",
800,1,49519,expansion program referred to as PWA Project Docket No. Mich. 1714-F,
801,1,49525,"res. and term loan agreement for financing of turbine gens., 1972-75, 404, 573",
802,1,49562,SEE ALSO:  Near Eastern Languages and Literatures Department,
803,1,49851,"died Feb. 10, 1974",
804,1,49894,Date of death 2/1/81,
805,1,49913,Date of death 4/26/80,
806,1,50027,"SEE ALSO:  Hendee Aid Endowment fund, Anna M.",
807,2,17688,volumes 1945-present for board of governors,
808,1,50085,"Extramural Lecturer, RP volumes 1929-42",
809,2,17702,"1920-23, 1926-32",
810,3,50109,,17507
811,2,17706,"1910-23, 1929-32",
812,2,17735,"1951-60",
813,2,17739,"1876-81",
814,4,50395,,17808
815,4,50411,,17806
816,4,50411,,17805
817,2,17819,"1881-96",
818,1,50468,"SEE:  tivity leave, April 1995, 292",
819,1,50628,"SEE:  d Professor of Law with tenure in Law School, May 1995, 312",
820,2,17961,"1957--63",
821,1,50905,"off-campus assignment, RP volumes 1951-69",
822,2,18025,"1914-23, 1932-36, 1939-45",
823,1,51093,"plans etc. for construction of, RP volume 1920-23",
824,3,51104,,40668
825,3,51221,,18082
826,2,18085,"index 1966-72, 1975-84 for executive committee",
827,2,18110,"1942-48, 1951-60",
828,2,18112,"1923-26",
829,2,18136,"1906-10",
830,3,51450,,18122
831,2,18159,volumes 1951-60 for summer appointments,
832,4,51546,,18131
833,3,51560,,18127
834,1,51736,SEE:  Hinsdale Scholarship Fund. Burke A.,
835,2,18254,"1906-17, 1920-23, 1936-42",
836,1,51838,Histology Department combined with Anatomy Department in 1914 (no R.P. ref),
837,1,51852,SEE:  Friends of the Michigan Historical Collections of the University of Michigan,
838,3,51854,,27088
839,2,18299,"volumes 1954-72, 1978-84, for executive committee",
840,1,51882,"Instructors in History, RP volumes 1886-1901",
841,1,51889,"Assistant Professors of History, RP volumes 1964-70, 1876-81, 1886-1901",
842,3,51913,,13099
843,1,51928,lectures and courses on classical antiquities given by above,
844,2,18332,"1917-20, 1923-29, 1936-39, 1939-42",
845,3,51983,,18331
846,3,51983,,18330
847,1,52021,Date of death 2/8/78,
848,2,18348,"1901-39",
849,1,52134,"Assistant to Dean of the Medical School, RP volumes 1963-72",
850,1,52143,Date of death 7/29/77,
851,2,18415,"1906-10",
852,1,52385,"International Center Board of Governors, RP volumes 1957-69",
853,1,52399,Date of death 2/20/76.,
854,2,18492,"1914-17",
855,2,18529,"1932-42, 1954-66",
856,1,52551,Date of death 1/29/32,
857,2,18553,"1926-29",
858,1,52618,"died February 4, 1968, age 89",
859,2,18591,"1923-29, 1932-36",
860,4,52840,,26612
861,4,52840,,18831
862,4,52870,,18663
863,1,52905,"limit to number to be conferred in one year, RP volumes 1917-23, 1936-42, 1954-57",
864,2,18664,volumes 1876-91 for number conferred,
865,1,52906,policy of reporting number discontinued,
866,2,18666,volumes 1945-75 for members,
867,2,18666,volumes 1978-84 for list of appointments,
868,2,18674,"volumes 1945-54, 1963-69",
869,2,18693,"volumes, 1945-51, 1954-57, 1963-69",
870,1,53058,"Alumni Association Bd. of Dirs. Budget and Finance Committee, 1954-60, 1963-72",
871,2,18701,"volumes 1945-54, 1957-60",
872,1,53075,"Date of Death, June 17, 1978",
873,2,18709,"volumes 1936-39, 1942-48",
874,2,18715,volumes 1939-60,
875,2,18719,"volumes 1917-20, 1923-26, 1929-36, 1939-42, 1945-48",
876,1,53116,"died April 28, 1968",
877,2,18816,"1896-01, 1906-14, and 1923-26 for purchase of land adjacent",
878,2,18816,"1917-23 for plans for new",
879,3,53404,,40298
880,1,53406,SEE:  Convalescent Hospital,
881,3,53417,,18824
882,2,18816,"1886-1901 and 1923-26 re free beds in for city",
883,1,53478,request denied and later Mott Children''s Hospital Built,
884,1,53478,The following are entitled to private practice in,
885,1,53482,"Const. of Cantogious Disease Hospital proposed and declined, R.P. volumes 1901-10",
886,3,53495,,18838
887,1,53507,"claims against for damages, R.P. volumes 1914-23",
888,3,53533,,18850
889,2,18837,volumes 1914-present,
890,1,53558,SEE:  Nueropsychiatric Institute,
891,4,53560,,40298
892,2,18839,volumes 1948-69 for board in control,
893,1,53581,"SEE:  Microbiology Laboratory, Clinical, Hospital",
894,1,53608,SEE:  Fairmount Hospital,
895,1,53613,"M. J. Furnum Palmer Ward Fund estab. for study of diseases of, RP''s 1906-14",
896,2,18844,volumes 1891-1914 re admission of general,
897,3,53645,,18835
898,2,18879,"1837-64, 1188",
899,2,18895,"1939-45, 1951-57, 1960-69",
900,1,53783,Date of death 11/8/78,
901,2,18897,"indexes under real estate, 1910-present",
902,4,53815,,12664
903,4,53828,,29400
904,2,18972,"1910-17",
905,2,19021,"1910-36 for committee appointments on board reports by, etc",
906,2,19039,"1932-45",
907,3,54203,,19043
908,2,19048,"1906-14, 1923-36",
909,3,54293,,19070
910,2,19076,"1906-10",
911,1,54332,no record of appointment on Committee,
912,1,54356,Date of death 1/7/80,
913,2,19127,"1932-39",
914,1,54512,Soc. Science Res. Unit renamed Metro. Community Research Project (no R.P. ref),
915,2,19153,volumes 1948-72 for executive committee,
916,3,54530,,17822
917,3,54557,,19166
918,1,54731,"SEE ALSO:  Kellogg, Catharine A.",
919,4,54735,,5931
920,2,19245,"1936-39, 1948-51",
921,2,19280,"1945-66",
922,1,55012,"died March 1, 1970",
923,2,19337,"1906-10, 1923-26",
924,2,19351,"1896-1936",
925,1,55068,SEE ALSO:  Public Act,
926,1,55102,"SEE ALSO:  ssociate Curator of Archaeology in the Museum of Anthropology, 1978-81, 296",
927,1,55166,housed in W. Physics Building until completion of W. Medical Building,
928,2,19404,"1936-45, 1951-54",
929,1,55183,Date of death 9/22/78.,
930,1,55374,"mmittee through 6/30/97, June 1995, 360",
931,2,19483,"1936-39",
932,2,19484,"1917-20",
933,3,55425,,19506
934,3,55499,,33294
935,3,55511,,33294
936,3,55523,,33903
937,4,55580,,19572
938,2,19622,"volumes 1870-85, for presidents report on",
939,1,55716,Automobile Liability,
940,1,55725,Fire,
941,2,19626,"volumes 1910-17, 1920-23, and 1926-32 contract with j r sutton for advice re",
942,1,55732,Elevator,
943,1,55738,Public Liability (Comprehensive General),
944,1,55739,Theft,
945,4,55740,,25140
946,1,55741,"war damage provided by State Administrative Board, 31, 1942-45",
947,1,55742,Boiler,
948,1,55811,Appointments,
949,2,19658,"volume 1891-96, 50",
950,1,55819,"Study, Course of",
951,1,55819,"clinical, RP volumes 1837-64, 1906-10",
952,2,19667,volumes 1960-72 for executive committee,
953,2,19668,volumes 1942-72 for board of governors,
954,1,55837,Directors,
955,1,55842,Bylaws,
956,1,55842,"re Board of Governors of, RP volumes 1942-57",
957,4,55872,,19691
958,3,55904,,30645
959,1,55906,Bylaws,
960,1,55907,Appointments: Investment Officers,
961,2,19746,"1936-39",
962,2,19862,volumes 1914-26 for extension courses in,
963,2,20014,"1939-45",
964,1,56721,"died November 29, 1967",
965,2,20017,"1929-32, 352",
966,1,56750,"died May 23, 1965",
967,2,20029,"1936-45, 1948-57",
968,2,20056,volumes 1942-48 for participants in course,
969,3,56816,,20060
970,1,56834,"Appointments, Directors:",
971,2,20060,"volumes 1945-48, 1951-57, 1960-63, 1966-69",
972,1,56839,"Appointments, Executive Committee",
973,2,20091,"1936-45, 1951-54, 1957-63",
974,3,57041,,20137
975,3,57065,,20137
976,3,57065,,20138
977,1,57074,"died October 24, 1970",
978,4,57231,,20204
979,1,57233,Lecturers:,
980,1,57239,"Union Trust Company trustee of estate of, RP volumes 1920-29",
981,2,20208,"1932-45, 1951-54",
982,1,57334,died May 1970,
983,2,20251,"1936-39, 1942-45, 1948-51, 1951-54, 826",
984,1,57351,"died February 6, 1972",
985,1,57516,"Date of death, November 8, 1976",
986,1,57571,"extension courses given by, RP volumes 1923-36",
987,2,20375,volumes 1937-70 for committee appointments on board,
988,2,20449,"1942-66",
989,2,20462,"1914-32",
990,1,57876,"died January 17, 1970",
991,2,20464,"1942-51",
992,2,20467,"volumes 1932-36, 1948-51, 1954-63, 1966-69",
993,1,58151,"Flint College Exec. Comm., RP volumes 1954-63",
994,2,20570,"1942-45 through 1963-66",
995,1,58195,Date of death 10/13/79,
996,1,58307,Date of death 12/12/82,
997,2,20636,"1910-20",
998,1,58429,*taught courses in Journalism,
999,1,58442,Chairmen,
1000,1,58445,Appointments,
1001,1,58447,Certificate,
1002,2,20808,"1942-45, 1948-51, 1963-66",
1003,3,58800,,20805
1004,4,58832,,20811
1005,4,58832,,20807
1006,4,58832,,20809
1007,2,20826,"1932-36 through 1945-48",
1008,2,20868,"1948-57",
1009,2,20972,"1951-57, 1960-69",
1010,1,59341,SEE:  Karpinsky Memorial fund,
1011,1,59479,"research directed by, RP volumes 1939-48, 1951-54",
1012,2,21073,"1923-26",
1013,2,21094,"1939-45, 1948-51, 1954-69",
1014,1,59777,"died April 21, 1964",
1015,4,60030,,20809
1016,1,60057,"cost: $325,578.47",
1017,4,60105,,21256
1018,1,60116,"SEE ALSO:  1932-36, 1936-39, 1939-42, 1957-60",
1019,2,21311,"1951-54, 1957-60, 1963-69",
1020,1,60222,Appointments,
1021,1,60228,SEE:  Palestine Archaeological Expedition,
1022,1,60228,SEE:  Egyptian,
1023,1,60228,SEE:  Etruscan city or Vetulonia,
1024,1,60228,Expeditions,
1025,1,60230,Directors:,
1026,1,60232,"Officers of, Institute of Archaeological Research, RP 1929-39",
1027,1,60234,Bylaws,
1028,1,60239,Appointments,
1029,4,60258,,21338
1030,2,21341,"1906-29",
1031,1,60272,"died January 20, 1966",
1032,1,60281,SEE:  Nash-Kelvinator Corporation,
1033,1,60328,"SEE ALSO:  1936-39, 1942-45, 1948-51",
1034,2,21387,"1948-54",
1035,3,60404,,21386
1036,1,60404,"died August 10, 1970",
1037,2,21393,"1951-54, 1177",
1038,1,60446,"died November 22, 1963",
1039,2,21445,"1923-29",
1040,2,21468,"volumes 1936-39, 1945-51",
1041,2,21484,"1948-57",
1042,1,60628,Date of death 6/10/79,
1043,1,60742,"died April 28, 1972",
1044,2,21762,"1936-1957",
1045,1,61306,Date of death 12/25/79.,
1046,1,61401,"died September 14, 1972",
1047,1,61407,for conferral of Emeritus status,
1048,2,21801,"1939-1948 for committee appointments on board, etc",
1049,3,61487,,28935
1050,1,61955,for membership on committees of Board see R.P. 1906-10,
1051,2,22083,"1936-39",
1052,1,62209,"died October 4, 1967",
1053,2,22120,"1945-51",
1054,2,22124,volumes 1901-17,
1055,1,62429,Date of death 1/3/82.,
1056,1,62944,"died Feb. 3, 1973",
1057,2,22410,"1906-20, 1926-45",
1058,1,63067,Directors,
1059,1,63287,"SEE ALSO:  ard of Trustees through 11/15/97, December 1994, 142",
1060,4,63357,,28935
1061,1,63357,"SEE ALSO:  Kucher Trust, Andrew A.",
1062,2,22588,"1948-69",
1063,1,63720,"died July, 1966",
1064,1,63761,Appointments,
1065,1,63768,Co-directors:,
1066,3,63784,,28935
1067,4,63789,,19356
1068,1,63810,reports:,
1069,1,63820,"rules re supplies, chemicals, fees, credits and courses, 1910-14, 241, 374",
1070,2,22806,"1945-54, 1957-69",
1071,2,22813,"1960-69",
1072,2,22826,"1942-63, 1966-69",
1073,1,64004,"died March 23, 1972",
1074,1,64192,"Date of Death, May 17, 1980",
1075,2,22915,"1960-63, 1966-72",
1076,1,64208,Date of death 1/25/82.,
1077,1,64302,"on leave, RP volumes 1945-66",
1078,1,64350,Degrees,
1079,1,64358,"Study, course of",
1080,1,64360,Chairmen,
1081,1,64363,Appointments,
1082,3,64374,,33238
1083,2,22994,"1914-20",
1084,2,23024,"1881-91",
1085,2,23060,"1948-57, 1960-63",
1086,3,64637,,22193
1087,2,23118,"1939-45, 1948-51",
1088,4,64799,,22193
1089,1,64806,"died August 28, 1967",
1090,4,64857,,12865
1091,1,64891,"Study, Course of",
1092,1,64896,"Appointments, (initial)",
1093,1,64896,"Professors, R. P. volumes 1937-64, 1881-96",
